Number,Rope replicate,Depth,Date,Time period,Time,conc,,Day,,DepthT,Temp,Average,DepthL,Lux,,,,
117,1,0.5m,25/06/2019,,20:00:00,,,6,PM,0.5m=17.35,16.237,,0.5m=105.55,19,,,,
118,1,0.5m,25/06/2019,,21:00:00,,,6,PM,0.5m=17.35,16.141,,0.5m=105.55,20,,,,
119,1,0.5m,25/06/2019,,22:00:00,,,6,PM,0.5m=17.35,15.951,,0.5m=105.55,0,,,,
120,1,0.5m,25/06/2019,,23:00:00,,,6,PM,0.5m=17.35,15.855,,0.5m=105.55,0,,,,
121,1,0.5m,26/06/2019,,00:00:00,,,7,AM,0.5m=17.35,15.855,,0.5m=105.55,0,,,,
122,1,0.5m,26/06/2019,,01:00:00,,,7,AM,0.5m=17.35,15.76,,0.5m=105.55,0,,,,
123,1,0.5m,26/06/2019,,02:00:00,,,7,AM,0.5m=17.35,15.76,,0.5m=105.55,0,,,,
124,1,0.5m,26/06/2019,,03:00:00,,,7,AM,0.5m=17.35,15.664,,0.5m=105.55,0,,,,
125,1,0.5m,26/06/2019,,04:00:00,,,7,AM,0.5m=17.35,15.664,,0.5m=105.55,0,,,,
126,1,0.5m,26/06/2019,,05:00:00,,,7,AM,0.5m=17.35,15.569,,0.5m=105.55,0,,,,
127,1,0.5m,26/06/2019,,06:00:00,,,7,AM,0.5m=17.35,15.473,,0.5m=105.55,19,,,,
128,1,0.5m,26/06/2019,,07:00:00,,,7,AM,0.5m=17.35,15.473,,0.5m=105.55,84,,,,
129,1,0.5m,26/06/2019,,08:00:00,,,7,AM,0.5m=17.35,15.569,,0.5m=105.55,136,,,,
130,1,0.5m,26/06/2019,,09:00:00,,,7,AM,0.5m=17.35,15.569,,0.5m=105.55,240,,,,
131,1,0.5m,26/06/2019,,10:00:00,,,7,AM,0.5m=17.35,15.569,,0.5m=105.55,224,,,,
142,1,0.5m,26/06/2019,,21:00:00,,,7,PM,0.5m=17.35,16.808,,0.5m=105.55,12,,,,
143,1,0.5m,26/06/2019,,22:00:00,,,7,PM,0.5m=17.35,16.237,,0.5m=105.55,0,,,,
144,1,0.5m,26/06/2019,,23:00:00,,,7,PM,0.5m=17.35,16.332,,0.5m=105.55,0,,,,
145,1,0.5m,27/06/2019,,00:00:00,,,8,AM,0.5m=17.35,16.237,,0.5m=105.55,0,,,,
146,1,0.5m,27/06/2019,,01:00:00,,,8,AM,0.5m=17.35,16.141,,0.5m=105.55,0,,,,
147,1,0.5m,27/06/2019,,02:00:00,,,8,AM,0.5m=17.35,15.951,,0.5m=105.55,0,,,,
148,1,0.5m,27/06/2019,,03:00:00,,,8,AM,0.5m=17.35,15.951,,0.5m=105.55,0,,,,
149,1,0.5m,27/06/2019,,04:00:00,,,8,AM,0.5m=17.35,15.855,,0.5m=105.55,0,,,,
150,1,0.5m,27/06/2019,,05:00:00,,,8,AM,0.5m=17.35,15.76,,0.5m=105.55,0,,,,
151,1,0.5m,27/06/2019,,06:00:00,,,8,AM,0.5m=17.35,15.664,,0.5m=105.55,1,,,,
152,1,0.5m,27/06/2019,,07:00:00,,,8,AM,0.5m=17.35,15.664,,0.5m=105.55,6,,,,
153,1,0.5m,27/06/2019,,08:00:00,,,8,AM,0.5m=17.35,15.664,,0.5m=105.55,10,,,,
154,1,0.5m,27/06/2019,,09:00:00,,,8,AM,0.5m=17.35,15.76,,0.5m=105.55,17,,,,
155,1,0.5m,27/06/2019,,10:00:00,,,8,AM,0.5m=17.35,15.951,,0.5m=105.55,31,,,,
156,1,0.5m,27/06/2019,,11:00:00,,,8,AM,0.5m=17.35,16.237,,0.5m=105.55,39,,,,
157,1,0.5m,27/06/2019,,12:00:00,,,8,PM,0.5m=17.35,16.427,,0.5m=105.55,48,,,,
158,1,0.5m,27/06/2019,,13:00:00,,,8,PM,0.5m=17.35,16.523,,0.5m=105.55,71,,,,
159,1,0.5m,27/06/2019,,14:00:00,,,8,PM,0.5m=17.35,16.713,,0.5m=105.55,50,,,,
160,1,0.5m,27/06/2019,,15:00:00,,,8,PM,0.5m=17.35,16.903,,0.5m=105.55,77,,,,
161,1,0.5m,27/06/2019,,16:00:00,,,8,PM,0.5m=17.35,17.57,,0.5m=105.55,216,,,,
162,1,0.5m,27/06/2019,,17:00:00,,,8,PM,0.5m=17.35,17.189,,0.5m=105.55,77,,,,
163,1,0.5m,27/06/2019,,18:00:00,,,8,PM,0.5m=17.35,16.999,,0.5m=105.55,29,,,,
164,1,0.5m,27/06/2019,,19:00:00,,,8,PM,0.5m=17.35,16.713,,0.5m=105.55,10,,,,
165,1,0.5m,27/06/2019,,20:00:00,,,8,PM,0.5m=17.35,16.523,,0.5m=105.55,4,,,,
166,1,0.5m,27/06/2019,,21:00:00,,,8,PM,0.5m=17.35,16.332,,0.5m=105.55,0,,,,
167,1,0.5m,27/06/2019,,22:00:00,,,8,PM,0.5m=17.35,16.141,,0.5m=105.55,0,,,,
168,1,0.5m,27/06/2019,,23:00:00,,,8,PM,0.5m=17.35,16.046,,0.5m=105.55,0,,,,
169,1,0.5m,28/06/2019,,00:00:00,,,9,AM,0.5m=17.35,16.046,,0.5m=105.55,0,,,,
170,1,0.5m,28/06/2019,,01:00:00,,,9,AM,0.5m=17.35,16.046,,0.5m=105.55,0,,,,
171,1,0.5m,28/06/2019,,02:00:00,,,9,AM,0.5m=17.35,16.046,,0.5m=105.55,0,,,,
172,1,0.5m,28/06/2019,,03:00:00,,,9,AM,0.5m=17.35,16.046,,0.5m=105.55,0,,,,
173,1,0.5m,28/06/2019,,04:00:00,,,9,AM,0.5m=17.35,15.951,,0.5m=105.55,0,,,,
174,1,0.5m,28/06/2019,,05:00:00,,,9,AM,0.5m=17.35,15.951,,0.5m=105.55,0,,,,
175,1,0.5m,28/06/2019,,06:00:00,,,9,AM,0.5m=17.35,15.951,,0.5m=105.55,5,,,,
176,1,0.5m,28/06/2019,,07:00:00,,,9,AM,0.5m=17.35,15.855,,0.5m=105.55,12,,,,
177,1,0.5m,28/06/2019,,08:00:00,,,9,AM,0.5m=17.35,15.951,,0.5m=105.55,16,,,,
178,1,0.5m,28/06/2019,,09:00:00,,,9,AM,0.5m=17.35,16.046,,0.5m=105.55,25,,,,
179,1,0.5m,28/06/2019,,10:00:00,,,9,AM,0.5m=17.35,16.141,,0.5m=105.55,37,,,,
180,1,0.5m,28/06/2019,,11:00:00,,,9,AM,0.5m=17.35,16.427,,0.5m=105.55,62,,,,
181,1,0.5m,28/06/2019,,12:00:00,,,9,PM,0.5m=17.35,16.618,,0.5m=105.55,128,,,,
182,1,0.5m,28/06/2019,,13:00:00,,,9,PM,0.5m=17.35,17.475,,0.5m=105.55,2176,,,,
183,1,0.5m,28/06/2019,,14:00:00,,,9,PM,0.5m=17.35,16.903,,0.5m=105.55,160,,,,
184,1,0.5m,28/06/2019,,15:00:00,,,9,PM,0.5m=17.35,16.999,,0.5m=105.55,117,,,,
185,1,0.5m,28/06/2019,,16:00:00,,,9,PM,0.5m=17.35,17.57,,0.5m=105.55,480,,,,
186,1,0.5m,28/06/2019,,17:00:00,,,9,PM,0.5m=17.35,17.57,,0.5m=105.55,115,,,,
187,1,0.5m,28/06/2019,,18:00:00,,,9,PM,0.5m=17.35,17.57,,0.5m=105.55,97,,,,
188,1,0.5m,28/06/2019,,19:00:00,,,9,PM,0.5m=17.35,17.189,,0.5m=105.55,34,,,,
189,1,0.5m,28/06/2019,,20:00:00,,,9,PM,0.5m=17.35,17.094,,0.5m=105.55,14,,,,
190,1,0.5m,28/06/2019,,21:00:00,,,9,PM,0.5m=17.35,16.427,,0.5m=105.55,6,,,,
191,1,0.5m,28/06/2019,,22:00:00,,,9,PM,0.5m=17.35,16.332,,0.5m=105.55,0,,,,
192,1,0.5m,28/06/2019,,23:00:00,,,9,PM,0.5m=17.35,16.713,,0.5m=105.55,0,,,,
193,1,0.5m,29/06/2019,,00:00:00,,,10,AM,0.5m=17.35,16.618,,0.5m=105.55,0,,,,
194,1,0.5m,29/06/2019,,01:00:00,,,10,AM,0.5m=17.35,16.523,,0.5m=105.55,0,,,,
195,1,0.5m,29/06/2019,,02:00:00,,,10,AM,0.5m=17.35,16.618,,0.5m=105.55,0,,,,
196,1,0.5m,29/06/2019,,03:00:00,,,10,AM,0.5m=17.35,16.427,,0.5m=105.55,0,,,,
197,1,0.5m,29/06/2019,,04:00:00,,,10,AM,0.5m=17.35,16.523,,0.5m=105.55,0,,,,
198,1,0.5m,29/06/2019,,05:00:00,,,10,AM,0.5m=17.35,16.523,,0.5m=105.55,0,,,,
199,1,0.5m,29/06/2019,,06:00:00,,,10,AM,0.5m=17.35,16.427,,0.5m=105.55,6,,,,
200,1,0.5m,29/06/2019,,07:00:00,,,10,AM,0.5m=17.35,16.427,,0.5m=105.55,27,,,,
201,1,0.5m,29/06/2019,,08:00:00,,,10,AM,0.5m=17.35,16.332,,0.5m=105.55,34,,,,
202,1,0.5m,29/06/2019,,09:00:00,,,10,AM,0.5m=17.35,16.332,,0.5m=105.55,112,,,,
203,1,0.5m,29/06/2019,,10:00:00,,,10,AM,0.5m=17.35,16.427,,0.5m=105.55,57,,,,
204,1,0.5m,29/06/2019,,11:00:00,,,10,AM,0.5m=17.35,16.713,,0.5m=105.55,128,,,,
205,1,0.5m,29/06/2019,,12:00:00,,,10,PM,0.5m=17.35,16.903,,0.5m=105.55,184,,,,
206,1,0.5m,29/06/2019,,13:00:00,,,10,PM,0.5m=17.35,17.094,,0.5m=105.55,1280,,,,
207,1,0.5m,29/06/2019,,14:00:00,,,10,PM,0.5m=17.35,17.189,,0.5m=105.55,216,,,,
208,1,0.5m,29/06/2019,,15:00:00,,,10,PM,0.5m=17.35,17.475,,0.5m=105.55,176,,,,
209,1,0.5m,29/06/2019,,16:00:00,,,10,PM,0.5m=17.35,17.475,,0.5m=105.55,103,,,,
210,1,0.5m,29/06/2019,,17:00:00,,,10,PM,0.5m=17.35,18.331,,0.5m=105.55,84,,,,
211,1,0.5m,29/06/2019,,18:00:00,,,10,PM,0.5m=17.35,17.475,,0.5m=105.55,184,,,,
212,1,0.5m,29/06/2019,,19:00:00,,,10,PM,0.5m=17.35,17.475,,0.5m=105.55,18,,,,
213,1,0.5m,29/06/2019,,20:00:00,,,10,PM,0.5m=17.35,17.189,,0.5m=105.55,9,,,,
214,1,0.5m,29/06/2019,,21:00:00,,,10,PM,0.5m=17.35,16.999,,0.5m=105.55,5,,,,
215,1,0.5m,29/06/2019,,22:00:00,,,10,PM,0.5m=17.35,16.713,,0.5m=105.55,0,,,,
216,1,0.5m,29/06/2019,,23:00:00,,,10,PM,0.5m=17.35,16.618,,0.5m=105.55,0,,,,
217,1,0.5m,30/06/2019,,00:00:00,,,11,AM,0.5m=17.35,16.713,,0.5m=105.55,0,,,,
218,1,0.5m,30/06/2019,,01:00:00,,,11,AM,0.5m=17.35,16.713,,0.5m=105.55,0,,,,
219,1,0.5m,30/06/2019,,02:00:00,,,11,AM,0.5m=17.35,16.618,,0.5m=105.55,0,,,,
220,1,0.5m,30/06/2019,,03:00:00,,,11,AM,0.5m=17.35,16.523,,0.5m=105.55,0,,,,
221,1,0.5m,30/06/2019,,04:00:00,,,11,AM,0.5m=17.35,16.523,,0.5m=105.55,0,,,,
222,1,0.5m,30/06/2019,,05:00:00,,,11,AM,0.5m=17.35,16.523,,0.5m=105.55,0,,,,
223,1,0.5m,30/06/2019,,06:00:00,,,11,AM,0.5m=17.35,16.427,,0.5m=105.55,3,,,,
224,1,0.5m,30/06/2019,,07:00:00,,,11,AM,0.5m=17.35,16.523,,0.5m=105.55,16,,,,
225,1,0.5m,30/06/2019,,08:00:00,,,11,AM,0.5m=17.35,16.523,,0.5m=105.55,50,,,,
226,1,0.5m,30/06/2019,,09:00:00,,,11,AM,0.5m=17.35,16.427,,0.5m=105.55,86,,,,
227,1,0.5m,30/06/2019,,10:00:00,,,11,AM,0.5m=17.35,16.427,,0.5m=105.55,58,,,,
228,1,0.5m,30/06/2019,,11:00:00,,,11,AM,0.5m=17.35,16.713,,0.5m=105.55,63,,,,
229,1,0.5m,30/06/2019,,12:00:00,,,11,PM,0.5m=17.35,16.903,,0.5m=105.55,152,,,,
231,1,0.5m,30/06/2019,,14:00:00,,,11,PM,0.5m=17.35,17.57,,0.5m=105.55,98,,,,
232,1,0.5m,30/06/2019,,15:00:00,,,11,PM,0.5m=17.35,17.665,,0.5m=105.55,144,,,,
233,1,0.5m,30/06/2019,,16:00:00,,,11,PM,0.5m=17.35,17.855,,0.5m=105.55,90,,,,
234,1,0.5m,30/06/2019,,17:00:00,,,11,PM,0.5m=17.35,17.76,,0.5m=105.55,76,,,,
235,1,0.5m,30/06/2019,,18:00:00,,,11,PM,0.5m=17.35,17.665,,0.5m=105.55,43,,,,
236,1,0.5m,30/06/2019,,19:00:00,,,11,PM,0.5m=17.35,17.57,,0.5m=105.55,82,,,,
237,1,0.5m,30/06/2019,,20:00:00,,,11,PM,0.5m=17.35,17.379,,0.5m=105.55,21,,,,
238,1,0.5m,30/06/2019,,21:00:00,,,11,PM,0.5m=17.35,17.094,,0.5m=105.55,2,,,,
239,1,0.5m,30/06/2019,,22:00:00,,,11,PM,0.5m=17.35,16.999,,0.5m=105.55,0,,,,
240,1,0.5m,30/06/2019,,23:00:00,,,11,PM,0.5m=17.35,16.808,,0.5m=105.55,0,,,,
241,1,0.5m,01/07/2019,,00:00:00,,,12,AM,0.5m=17.35,16.713,,0.5m=105.55,0,,,,
242,1,0.5m,01/07/2019,,01:00:00,,,12,AM,0.5m=17.35,16.713,,0.5m=105.55,0,,,,
243,1,0.5m,01/07/2019,,02:00:00,,,12,AM,0.5m=17.35,16.713,,0.5m=105.55,0,,,,
244,1,0.5m,01/07/2019,,03:00:00,,,12,AM,0.5m=17.35,16.713,,0.5m=105.55,0,,,,
245,1,0.5m,01/07/2019,,04:00:00,,,12,AM,0.5m=17.35,16.618,,0.5m=105.55,0,,,,
246,1,0.5m,01/07/2019,,05:00:00,,,12,AM,0.5m=17.35,16.618,,0.5m=105.55,0,,,,
247,1,0.5m,01/07/2019,,06:00:00,,,12,AM,0.5m=17.35,16.618,,0.5m=105.55,5,,,,
248,1,0.5m,01/07/2019,,07:00:00,,,12,AM,0.5m=17.35,16.618,,0.5m=105.55,19,,,,
249,1,0.5m,01/07/2019,,08:00:00,,,12,AM,0.5m=17.35,16.618,,0.5m=105.55,47,,,,
250,1,0.5m,01/07/2019,,09:00:00,,,12,AM,0.5m=17.35,16.618,,0.5m=105.55,75,,,,
251,1,0.5m,01/07/2019,,10:00:00,,,12,AM,0.5m=17.35,16.618,,0.5m=105.55,65,,,,
252,1,0.5m,01/07/2019,,11:00:00,,,12,AM,0.5m=17.35,16.523,,0.5m=105.55,57,,,,
253,1,0.5m,01/07/2019,,12:00:00,,,12,PM,0.5m=17.35,16.713,,0.5m=105.55,120,,,,
254,1,0.5m,01/07/2019,,13:00:00,,,12,PM,0.5m=17.35,16.808,,0.5m=105.55,232,,,,
255,1,0.5m,01/07/2019,,14:00:00,,,12,PM,0.5m=17.35,16.999,,0.5m=105.55,272,,,,
262,1,0.5m,01/07/2019,,21:00:00,,,12,PM,0.5m=17.35,16.713,,0.5m=105.55,3,,,,
263,1,0.5m,01/07/2019,,22:00:00,,,12,PM,0.5m=17.35,16.618,,0.5m=105.55,0,,,,
264,1,0.5m,01/07/2019,,23:00:00,,,12,PM,0.5m=17.35,16.427,,0.5m=105.55,0,,,,
265,1,0.5m,02/07/2019,,00:00:00,,,13,AM,0.5m=17.35,16.618,,0.5m=105.55,0,,,,
266,1,0.5m,02/07/2019,,01:00:00,,,13,AM,0.5m=17.35,16.618,,0.5m=105.55,0,,,,
267,1,0.5m,02/07/2019,,02:00:00,,,13,AM,0.5m=17.35,16.523,,0.5m=105.55,0,,,,
268,1,0.5m,02/07/2019,,03:00:00,,,13,AM,0.5m=17.35,16.523,,0.5m=105.55,0,,,,
269,1,0.5m,02/07/2019,,04:00:00,,,13,AM,0.5m=17.35,16.427,,0.5m=105.55,0,,,,
270,1,0.5m,02/07/2019,,05:00:00,,,13,AM,0.5m=17.35,16.427,,0.5m=105.55,0,,,,
271,1,0.5m,02/07/2019,,06:00:00,,,13,AM,0.5m=17.35,16.332,,0.5m=105.55,5,,,,
272,1,0.5m,02/07/2019,,07:00:00,,,13,AM,0.5m=17.35,16.237,,0.5m=105.55,14,,,,
273,1,0.5m,02/07/2019,,08:00:00,,,13,AM,0.5m=17.35,16.237,,0.5m=105.55,22,,,,
274,1,0.5m,02/07/2019,,09:00:00,,,13,AM,0.5m=17.35,16.427,,0.5m=105.55,29,,,,
275,1,0.5m,02/07/2019,,10:00:00,,,13,AM,0.5m=17.35,16.523,,0.5m=105.55,30,,,,
276,1,0.5m,02/07/2019,,11:00:00,,,13,AM,0.5m=17.35,16.523,,0.5m=105.55,38,,,,
277,1,0.5m,02/07/2019,,12:00:00,,,13,PM,0.5m=17.35,16.427,,0.5m=105.55,50,,,,
278,1,0.5m,02/07/2019,,13:00:00,,,13,PM,0.5m=17.35,16.903,,0.5m=105.55,512,,,,
279,1,0.5m,02/07/2019,,14:00:00,,,13,PM,0.5m=17.35,17.379,,0.5m=105.55,992,,,,
280,1,0.5m,02/07/2019,,15:00:00,,,13,PM,0.5m=17.35,17.379,,0.5m=105.55,512,,,,
281,1,0.5m,02/07/2019,,16:00:00,,,13,PM,0.5m=17.35,17.284,,0.5m=105.55,152,,,,
282,1,0.5m,02/07/2019,,17:00:00,,,13,PM,0.5m=17.35,17.284,,0.5m=105.55,86,,,,
283,1,0.5m,02/07/2019,,18:00:00,,,13,PM,0.5m=17.35,17.379,,0.5m=105.55,93,,,,
284,1,0.5m,02/07/2019,,19:00:00,,,13,PM,0.5m=17.35,17.284,,0.5m=105.55,116,,,,
285,1,0.5m,02/07/2019,,20:00:00,,,13,PM,0.5m=17.35,17.284,,0.5m=105.55,10,,,,
286,1,0.5m,02/07/2019,,21:00:00,,,13,PM,0.5m=17.35,17.094,,0.5m=105.55,2,,,,
287,1,0.5m,02/07/2019,,22:00:00,,,13,PM,0.5m=17.35,16.808,,0.5m=105.55,0,,,,
288,1,0.5m,02/07/2019,,23:00:00,,,13,PM,0.5m=17.35,16.618,,0.5m=105.55,0,,,,
289,1,0.5m,03/07/2019,,00:00:00,,,14,AM,0.5m=17.35,16.523,,0.5m=105.55,0,,,,
290,1,0.5m,03/07/2019,,01:00:00,,,14,AM,0.5m=17.35,16.427,,0.5m=105.55,0,,,,
291,1,0.5m,03/07/2019,,02:00:00,,,14,AM,0.5m=17.35,16.427,,0.5m=105.55,0,,,,
292,1,0.5m,03/07/2019,,03:00:00,,,14,AM,0.5m=17.35,16.427,,0.5m=105.55,0,,,,
293,1,0.5m,03/07/2019,,04:00:00,,,14,AM,0.5m=17.35,16.332,,0.5m=105.55,0,,,,
294,1,0.5m,03/07/2019,,05:00:00,,,14,AM,0.5m=17.35,16.332,,0.5m=105.55,0,,,,
295,1,0.5m,03/07/2019,,06:00:00,,,14,AM,0.5m=17.35,16.332,,0.5m=105.55,6,,,,
296,1,0.5m,03/07/2019,,07:00:00,,,14,AM,0.5m=17.35,16.237,,0.5m=105.55,16,,,,
297,1,0.5m,03/07/2019,,08:00:00,,,14,AM,0.5m=17.35,16.237,,0.5m=105.55,24,,,,
298,1,0.5m,03/07/2019,,09:00:00,,,14,AM,0.5m=17.35,16.332,,0.5m=105.55,46,,,,
299,1,0.5m,03/07/2019,,10:00:00,,,14,AM,0.5m=17.35,16.713,,0.5m=105.55,68,,,,
300,1,0.5m,03/07/2019,,11:00:00,,,14,AM,0.5m=17.35,16.523,,0.5m=105.55,64,,,,
301,1,0.5m,03/07/2019,,12:00:00,,,14,PM,0.5m=17.35,16.903,,0.5m=105.55,99,,,,
302,1,0.5m,03/07/2019,,13:00:00,,,14,PM,0.5m=17.35,16.713,,0.5m=105.55,576,,,,
303,1,0.5m,03/07/2019,,14:00:00,,,14,PM,0.5m=17.35,16.808,,0.5m=105.55,1152,,,,
304,1,0.5m,03/07/2019,,15:00:00,,,14,PM,0.5m=17.35,17.475,,0.5m=105.55,1344,,,,
305,1,0.5m,03/07/2019,,16:00:00,,,14,PM,0.5m=17.35,17.855,,0.5m=105.55,1152,,,,
306,1,0.5m,03/07/2019,,17:00:00,,,14,PM,0.5m=17.35,16.999,,0.5m=105.55,160,,,,
307,1,0.5m,03/07/2019,,18:00:00,,,14,PM,0.5m=17.35,16.999,,0.5m=105.55,74,,,,
308,1,0.5m,03/07/2019,,19:00:00,,,14,PM,0.5m=17.35,16.999,,0.5m=105.55,38,,,,
309,1,0.5m,03/07/2019,,20:00:00,,,14,PM,0.5m=17.35,16.903,,0.5m=105.55,21,,,,
310,1,0.5m,03/07/2019,,21:00:00,,,14,PM,0.5m=17.35,16.999,,0.5m=105.55,6,,,,
311,1,0.5m,03/07/2019,,22:00:00,,,14,PM,0.5m=17.35,17.094,,0.5m=105.55,0,,,,
312,1,0.5m,03/07/2019,,23:00:00,,,14,PM,0.5m=17.35,16.808,,0.5m=105.55,0,,,,
313,1,0.5m,04/07/2019,,00:00:00,,,15,AM,0.5m=17.35,16.618,,0.5m=105.55,0,,,,
314,1,0.5m,04/07/2019,,01:00:00,,,15,AM,0.5m=17.35,16.523,,0.5m=105.55,0,,,,
315,1,0.5m,04/07/2019,,02:00:00,,,15,AM,0.5m=17.35,16.618,,0.5m=105.55,0,,,,
316,1,0.5m,04/07/2019,,03:00:00,,,15,AM,0.5m=17.35,16.618,,0.5m=105.55,0,,,,
317,1,0.5m,04/07/2019,,04:00:00,,,15,AM,0.5m=17.35,16.523,,0.5m=105.55,0,,,,
318,1,0.5m,04/07/2019,,05:00:00,,,15,AM,0.5m=17.35,16.523,,0.5m=105.55,0,,,,
319,1,0.5m,04/07/2019,,06:00:00,,,15,AM,0.5m=17.35,16.427,,0.5m=105.55,4,,,,
320,1,0.5m,04/07/2019,,07:00:00,,,15,AM,0.5m=17.35,16.427,,0.5m=105.55,13,,,,
321,1,0.5m,04/07/2019,,08:00:00,,,15,AM,0.5m=17.35,16.427,,0.5m=105.55,19,,,,
322,1,0.5m,04/07/2019,,09:00:00,,,15,AM,0.5m=17.35,16.523,,0.5m=105.55,24,,,,
323,1,0.5m,04/07/2019,,10:00:00,,,15,AM,0.5m=17.35,16.713,,0.5m=105.55,39,,,,
324,1,0.5m,04/07/2019,,11:00:00,,,15,AM,0.5m=17.35,16.808,,0.5m=105.55,50,,,,
325,1,0.5m,04/07/2019,,12:00:00,,,15,PM,0.5m=17.35,16.903,,0.5m=105.55,108,,,,
326,1,0.5m,04/07/2019,,13:00:00,,,15,PM,0.5m=17.35,17.57,,0.5m=105.55,896,,,,
327,1,0.5m,04/07/2019,,14:00:00,,,15,PM,0.5m=17.35,17.57,,0.5m=105.55,1152,,,,
328,1,0.5m,04/07/2019,,15:00:00,,,15,PM,0.5m=17.35,16.999,,0.5m=105.55,256,,,,
329,1,0.5m,04/07/2019,,16:00:00,,,15,PM,0.5m=17.35,17.189,,0.5m=105.55,400,,,,
330,1,0.5m,04/07/2019,,17:00:00,,,15,PM,0.5m=17.35,17.379,,0.5m=105.55,192,,,,
331,1,0.5m,04/07/2019,,18:00:00,,,15,PM,0.5m=17.35,17.379,,0.5m=105.55,68,,,,
332,1,0.5m,04/07/2019,,19:00:00,,,15,PM,0.5m=17.35,17.57,,0.5m=105.55,90,,,,
333,1,0.5m,04/07/2019,,20:00:00,,,15,PM,0.5m=17.35,17.284,,0.5m=105.55,24,,,,
334,1,0.5m,04/07/2019,,21:00:00,,,15,PM,0.5m=17.35,17.094,,0.5m=105.55,7,,,,
335,1,0.5m,04/07/2019,,22:00:00,,,15,PM,0.5m=17.35,17.379,,0.5m=105.55,0,,,,
336,1,0.5m,04/07/2019,,23:00:00,,,15,PM,0.5m=17.35,17.284,,0.5m=105.55,0,,,,
337,1,0.5m,05/07/2019,,00:00:00,,,16,AM,0.5m=17.35,17.094,,0.5m=105.55,0,,,,
338,1,0.5m,05/07/2019,,01:00:00,,,16,AM,0.5m=17.35,16.903,,0.5m=105.55,0,,,,
339,1,0.5m,05/07/2019,,02:00:00,,,16,AM,0.5m=17.35,16.713,,0.5m=105.55,0,,,,
340,1,0.5m,05/07/2019,,03:00:00,,,16,AM,0.5m=17.35,16.808,,0.5m=105.55,0,,,,
341,1,0.5m,05/07/2019,,04:00:00,,,16,AM,0.5m=17.35,16.713,,0.5m=105.55,0,,,,
342,1,0.5m,05/07/2019,,05:00:00,,,16,AM,0.5m=17.35,16.713,,0.5m=105.55,0,,,,
343,1,0.5m,05/07/2019,,06:00:00,,,16,AM,0.5m=17.35,16.618,,0.5m=105.55,4,,,,
344,1,0.5m,05/07/2019,,07:00:00,,,16,AM,0.5m=17.35,16.618,,0.5m=105.55,10,,,,
345,1,0.5m,05/07/2019,,08:00:00,,,16,AM,0.5m=17.35,16.618,,0.5m=105.55,13,,,,
346,1,0.5m,05/07/2019,,09:00:00,,,16,AM,0.5m=17.35,16.713,,0.5m=105.55,22,,,,
347,1,0.5m,05/07/2019,,10:00:00,,,16,AM,0.5m=17.35,16.999,,0.5m=105.55,48,,,,
348,1,0.5m,05/07/2019,,11:00:00,,,16,AM,0.5m=17.35,16.903,,0.5m=105.55,88,,,,
349,1,0.5m,05/07/2019,,12:00:00,,,16,PM,0.5m=17.35,17.284,,0.5m=105.55,144,,,,
350,1,0.5m,05/07/2019,,13:00:00,,,16,PM,0.5m=17.35,17.284,,0.5m=105.55,608,,,,
351,1,0.5m,05/07/2019,,14:00:00,,,16,PM,0.5m=17.35,17.855,,0.5m=105.55,896,,,,
352,1,0.5m,05/07/2019,,15:00:00,,,16,PM,0.5m=17.35,17.094,,0.5m=105.55,128,,,,
353,1,0.5m,05/07/2019,,16:00:00,,,16,PM,0.5m=17.35,17.189,,0.5m=105.55,58,,,,
354,1,0.5m,05/07/2019,,17:00:00,,,16,PM,0.5m=17.35,17.665,,0.5m=105.55,95,,,,
355,1,0.5m,05/07/2019,,18:00:00,,,16,PM,0.5m=17.35,17.855,,0.5m=105.55,126,,,,
356,1,0.5m,05/07/2019,,19:00:00,,,16,PM,0.5m=17.35,18.045,,0.5m=105.55,152,,,,
357,1,0.5m,05/07/2019,,20:00:00,,,16,PM,0.5m=17.35,17.855,,0.5m=105.55,7,,,,
358,1,0.5m,05/07/2019,,21:00:00,,,16,PM,0.5m=17.35,17.475,,0.5m=105.55,2,,,,
359,1,0.5m,05/07/2019,,22:00:00,,,16,PM,0.5m=17.35,17.284,,0.5m=105.55,0,,,,
360,1,0.5m,05/07/2019,,23:00:00,,,16,PM,0.5m=17.35,17.475,,0.5m=105.55,0,,,,
361,1,0.5m,06/07/2019,,00:00:00,,,17,AM,0.5m=17.35,17.284,,0.5m=105.55,0,,,,
362,1,0.5m,06/07/2019,,01:00:00,,,17,AM,0.5m=17.35,17.094,,0.5m=105.55,0,,,,
363,1,0.5m,06/07/2019,,02:00:00,,,17,AM,0.5m=17.35,16.999,,0.5m=105.55,0,,,,
364,1,0.5m,06/07/2019,,03:00:00,,,17,AM,0.5m=17.35,16.808,,0.5m=105.55,0,,,,
365,1,0.5m,06/07/2019,,04:00:00,,,17,AM,0.5m=17.35,16.903,,0.5m=105.55,0,,,,
366,1,0.5m,06/07/2019,,05:00:00,,,17,AM,0.5m=17.35,16.903,,0.5m=105.55,0,,,,
367,1,0.5m,06/07/2019,,06:00:00,,,17,AM,0.5m=17.35,16.903,,0.5m=105.55,3,,,,
368,1,0.5m,06/07/2019,,07:00:00,,,17,AM,0.5m=17.35,16.808,,0.5m=105.55,21,,,,
369,1,0.5m,06/07/2019,,08:00:00,,,17,AM,0.5m=17.35,16.808,,0.5m=105.55,27,,,,
